           0   0.000000
       10000   0.000000
       20000   0.000000
       30000   0.000000
       40000   0.000000
       50000   0.000000
       60000   0.000000
       70000   0.000000
       80000   0.000000
       90000   0.000000
      100000   0.000000
      110000   0.000000
      120000   0.000000
      130000   0.000000
      140000  -0.525965
      150000   0.000000
      160000   0.000000
      170000  -0.730372
      180000   0.000000
      190000   0.000000
      200000   0.000000
      210000   0.000000
      220000   0.000000
      230000   0.000000
      240000   0.000000
      250000   0.000000
      260000   0.000000
      270000   0.000000
      280000   0.000000
      290000   0.000000
      300000   0.000000
      310000   0.000000
      320000   0.000000
      330000   0.000000
      340000   0.000000
      350000   0.000000
      360000   0.000000
      370000   0.000000
      380000   0.000000
      390000   0.000000
      400000   0.000000
      410000   0.000000
      420000   0.000000
      430000   0.000000
      440000   0.000000
      450000   0.000000
      460000   0.000000
      470000   0.000000
      480000   0.000000
      490000   0.000000
      500000   0.000000
      510000   0.000000
      520000   0.000000
      530000   0.000000
      540000   0.000000
      550000   0.000000
      560000  -0.956229
      570000   0.000000
      580000   0.000000
      590000   0.000000
      600000   0.000000
      610000   0.000000
      620000   0.000000
      630000   0.000000
      640000   0.000000
      650000   0.000000
      660000   0.000000
      670000   0.000000
      680000   0.000000
      690000   0.000000
      700000   0.000000
      710000   0.000000
      720000   0.000000
      730000   0.000000
      740000   0.000000
      750000  -1.044635
      760000   0.000000
      770000   0.000000
      780000   0.000000
      790000   0.000000
      800000   0.000000
      810000   0.000000
      820000   0.000000
      830000   0.000000
      840000  -1.554340
      850000   0.000000
      860000   0.000000
      870000   0.000000
      880000   0.000000
      890000  -1.546028
      900000   0.000000
      910000   0.000000
      920000   0.000000
      930000   0.000000
      940000   0.000000
      950000   0.000000
      960000   0.000000
      970000   0.000000
      980000   0.000000
      990000   0.000000
     1000000   0.000000
     1010000   0.000000
     1020000   0.000000
     1030000   0.000000
     1040000   0.000000
     1050000   0.000000
     1060000   0.000000
     1070000   0.000000
     1080000   0.000000
     1090000   0.000000
     1100000   0.000000
     1110000   0.000000
     1120000   0.000000
     1130000   0.000000
     1140000   0.000000
     1150000   0.000000
     1160000   0.000000
     1170000  -1.437043
     1180000  -1.495739
     1190000  -2.929614
     1200000  -4.259413
     1210000  -4.198301
     1220000  -3.199463
     1230000  -4.157713
     1240000  -3.787690
     1250000  -2.011707
     1260000  -3.391123
     1270000  -4.202327
     1280000  -3.781964
     1290000  -3.697469
     1300000  -4.247829
     1310000  -4.179166
     1320000  -2.867059
     1330000  -4.944976
     1340000  -3.761537
     1350000  -4.059608
     1360000  -3.816773
     1370000  -3.550226
     1380000  -2.447026
     1390000  -4.139780
     1400000  -3.722721
     1410000  -3.429436
     1420000  -5.190331
     1430000  -4.257479
     1440000  -4.079635
     1450000  -4.337577
     1460000  -4.642768
     1470000  -3.457948
     1480000  -4.817301
     1490000  -4.108170
     1500000  -3.048228
     1510000  -3.439061
     1520000  -4.109549
     1530000  -4.109216
     1540000  -3.651307
     1550000  -1.927851
     1560000  -4.465863
     1570000  -4.169293
     1580000  -4.276358
     1590000  -4.141726
     1600000  -3.404809
     1610000  -3.503700
     1620000  -3.803790
     1630000  -3.592632
     1640000  -4.351037
     1650000  -3.474360
     1660000  -4.386584
     1670000  -3.833315
     1680000  -4.666133
     1690000  -3.202355
     1700000  -4.028204
     1710000  -4.506224
     1720000  -3.215551
     1730000  -3.891605
     1740000  -4.421234
     1750000  -3.639398
     1760000  -4.711163
     1770000  -4.730076
