INFO: seeding the RNG with 42
INFO: Initializing backend 
INFO: Simulation type: VMMC
INFO: The generator will try to take into account bonded interactions by choosing distances between bonded neighbours no larger than 2.000000
INFO: Converting temperature from Kelvin (334.000000 K) to simulation units (0.111333)
INFO: Temperature change detected (new temperature: 60.85 C, 334.00 K), re-initialising the DNA interaction
INFO: pid: 11
INFO: Parsing force file hairpin_forces.dat
INFO: Adding a MutualTrap (stiff=1, rate=0, r0=1.2, ref_particle=16, PBC=0) on particle 1
INFO: Adding a MutualTrap (stiff=1, rate=0, r0=1.2, ref_particle=15, PBC=0) on particle 2
INFO:    Force file parsed
INFO: (Cells.cpp) N_cells_side: 4, 4, 4; rcut=1.58377, IS_MC: 1
INFO: N: 18, N molecules: 1
WARNING: maxclust < 0, setting it to N = 18
INFO: Not attempting to preserve topology; max_move_size = 21.6325
INFO: RELEASE: 
INFO: GIT COMMIT: 6646e7b
INFO: COMPILED ON: 04/10/22
INFO: diffusion fixed.. -9.89704 -9.89704
INFO: diffusion fixed.. -21.2915 -21.2915
INFO: diffusion fixed.. -16.1411 -16.1411
INFO: diffusion fixed.. -20.1545 -20.1545
INFO: diffusion fixed.. -20.5732 -20.5732
INFO: diffusion fixed.. -14.6544 -14.6544
INFO: diffusion fixed.. -22.6293 -22.6293
INFO: diffusion fixed.. -19.4872 -19.4872
INFO: diffusion fixed.. -19.9029 -19.9029
INFO: diffusion fixed.. -18.6904 -18.6904
INFO: diffusion fixed.. -19.8357 -19.8357
INFO: diffusion fixed.. -21.9346 -21.9346
INFO: diffusion fixed.. -17.7908 -17.7908
INFO: diffusion fixed.. -20.535 -20.535
INFO: diffusion fixed.. -20.9782 -20.9782
INFO: diffusion fixed.. -20.0384 -20.0384
INFO: diffusion fixed.. -17.7614 -17.7614
INFO: diffusion fixed.. -17.5889 -17.5889
INFO: diffusion fixed.. -19.9749 -19.9749
INFO: diffusion fixed.. -21.4582 -21.4582
INFO: diffusion fixed.. -19.3196 -19.3196
INFO: diffusion fixed.. -18.0507 -18.0507
INFO: diffusion fixed.. -23.1274 -23.1274
INFO: diffusion fixed.. -20.2985 -20.2985
INFO: diffusion fixed.. -20.5832 -20.5832
INFO: diffusion fixed.. -17.0532 -17.0532
INFO: diffusion fixed.. -19.9034 -19.9034
INFO: diffusion fixed.. -21.2444 -21.2444
INFO: diffusion fixed.. -22.4236 -22.4236
INFO: diffusion fixed.. -20.4153 -20.4153
INFO: diffusion fixed.. -19.6398 -19.6398
INFO: diffusion fixed.. -21.5227 -21.5227
INFO: diffusion fixed.. -18.2578 -18.2578
INFO: diffusion fixed.. -11.6051 -11.6051
INFO: diffusion fixed.. -19.8447 -19.8447
INFO: diffusion fixed.. -21.789 -21.789
INFO: diffusion fixed.. -21.3448 -21.3448
INFO: diffusion fixed.. -17.9136 -17.9136
INFO: diffusion fixed.. -19.0543 -19.0543
INFO: diffusion fixed.. -19.0638 -19.0638
INFO: diffusion fixed.. -19.5135 -19.5135
INFO: diffusion fixed.. -21.5432 -21.5432
INFO: diffusion fixed.. -21.2089 -21.2089
INFO: diffusion fixed.. -22.8528 -22.8528
INFO: diffusion fixed.. -22.5365 -22.5365
INFO: diffusion fixed.. -21.3964 -21.3964
INFO: diffusion fixed.. -23.0372 -23.0372
INFO: diffusion fixed.. -21.2148 -21.2148
INFO: diffusion fixed.. -21.9053 -21.9053
INFO: diffusion fixed.. -21.7112 -21.7112
INFO: diffusion fixed.. -18.9727 -18.9727
INFO: diffusion fixed.. -18.4566 -18.4566
INFO: diffusion fixed.. -21.5729 -21.5729
INFO: diffusion fixed.. -16.1956 -16.1956
INFO: diffusion fixed.. -19.2905 -19.2905
INFO: diffusion fixed.. -21.562 -21.562
INFO: diffusion fixed.. -18.2548 -18.2548
INFO: diffusion fixed.. -19.3942 -19.3942
INFO: diffusion fixed.. -22.653 -22.653
INFO: diffusion fixed.. -22.2368 -22.2368
INFO: diffusion fixed.. -16.5994 -16.5994
INFO: diffusion fixed.. -20.7539 -20.7539
INFO: diffusion fixed.. -21.7878 -21.7878
INFO: diffusion fixed.. -21.2031 -21.2031
INFO: diffusion fixed.. -22.4449 -22.4449
INFO: diffusion fixed.. -19.5323 -19.5323
INFO: diffusion fixed.. -21.3822 -21.3822
INFO: diffusion fixed.. -19.3498 -19.3498
INFO: diffusion fixed.. -22.51 -22.51
INFO: diffusion fixed.. -23.3672 -23.3672
INFO: diffusion fixed.. -21.6772 -21.6772
INFO: diffusion fixed.. -18.0949 -18.0949
INFO: diffusion fixed.. -16.6617 -16.6617
INFO: diffusion fixed.. -23.902 -23.902
INFO: diffusion fixed.. -20.8752 -20.8752
INFO: diffusion fixed.. -16.36 -16.36
INFO: diffusion fixed.. -18.8093 -18.8093
INFO: diffusion fixed.. -21.4171 -21.4171
INFO: diffusion fixed.. -20.4251 -20.4251
INFO: diffusion fixed.. -21.6281 -21.6281
INFO: diffusion fixed.. -19.6448 -19.6448
INFO: diffusion fixed.. -21.2783 -21.2783
INFO: diffusion fixed.. -24.0631 -24.0631
INFO: diffusion fixed.. -19.6115 -19.6115
INFO: diffusion fixed.. -19.431 -19.431
INFO: diffusion fixed.. -18.1166 -18.1166
INFO: diffusion fixed.. -23.2804 -23.2804
INFO: diffusion fixed.. -19.6971 -19.6971
INFO: diffusion fixed.. -20.8157 -20.8157
INFO: diffusion fixed.. -15.9092 -15.9092
INFO: diffusion fixed.. -20.7776 -20.7776
INFO: diffusion fixed.. -19.9475 -19.9475
INFO: diffusion fixed.. -21.1999 -21.1999
INFO: diffusion fixed.. -22.7395 -22.7395
INFO: diffusion fixed.. -21.3065 -21.3065
INFO: diffusion fixed.. -23.1801 -23.1801
INFO: diffusion fixed.. -13.5947 -13.5947
INFO: diffusion fixed.. -22.1856 -22.1856
INFO: diffusion fixed.. -21.1056 -21.1056
INFO: diffusion fixed.. -21.1511 -21.1511
INFO: diffusion fixed.. -15.313 -15.313
INFO: diffusion fixed.. -18.1422 -18.1422
INFO: diffusion fixed.. -21.1428 -21.1428
INFO: diffusion fixed.. -17.6023 -17.6023
INFO: diffusion fixed.. -19.8444 -19.8444
INFO: diffusion fixed.. -22.0069 -22.0069
INFO: diffusion fixed.. -21.8616 -21.8616
INFO: diffusion fixed.. -16.8788 -16.8788
INFO: diffusion fixed.. -21.9902 -21.9902
INFO: diffusion fixed.. -18.4963 -18.4963
INFO: diffusion fixed.. -19.714 -19.714
INFO: diffusion fixed.. -21.7771 -21.7771
INFO: diffusion fixed.. -16.6148 -16.6148
INFO: diffusion fixed.. -23.1853 -23.1853
INFO: diffusion fixed.. -23.0779 -23.0779
INFO: diffusion fixed.. -21.036 -21.036
INFO: diffusion fixed.. -21.239 -21.239
INFO: diffusion fixed.. -21.5084 -21.5084
INFO: diffusion fixed.. -22.6782 -22.6782
INFO: diffusion fixed.. -20.0092 -20.0092
INFO: diffusion fixed.. -21.2057 -21.2057
INFO: diffusion fixed.. -16.9266 -16.9266
INFO: diffusion fixed.. -20.2768 -20.2768
INFO: diffusion fixed.. -17.765 -17.765
INFO: diffusion fixed.. -20.8321 -20.8321
INFO: diffusion fixed.. -16.6108 -16.6108
INFO: diffusion fixed.. -15.292 -15.292
INFO: diffusion fixed.. -23.2887 -23.2887
INFO: diffusion fixed.. -19.3859 -19.3859
INFO: diffusion fixed.. -20.4187 -20.4187
INFO: diffusion fixed.. -22.2814 -22.2814
INFO: diffusion fixed.. -19.4295 -19.4295
INFO: diffusion fixed.. -20.9037 -20.9037
INFO: diffusion fixed.. -18.8458 -18.8458
INFO: diffusion fixed.. -23.2493 -23.2493
INFO: diffusion fixed.. -17.9174 -17.9174
