           0  -0.374398   0.000  0.000  0.000   
      100000  -0.812243   0.406  0.604  0.000   
      200000  -0.547725   0.416  0.600  0.000   
      300000  -0.836339   0.419  0.598  0.000   
      400000  -0.657456   0.421  0.598  0.000   
      500000  -0.598148   0.425  0.598  0.000   
      600000  -0.594095   0.421  0.599  0.000   
      700000  -0.554604   0.421  0.599  0.000   
      800000  -0.660223   0.422  0.599  0.000   
      900000  -0.506135   0.424  0.598  0.000   
     1000000  -0.568492   0.424  0.598  0.000   
     1100000  -0.522713   0.424  0.598  0.000   
     1200000  -1.235589   0.429  0.597  0.000   
     1300000  -1.272124   0.452  0.595  0.000   
     1400000  -1.177920   0.471  0.592  0.000   
     1500000  -1.107399   0.491  0.591  0.000   
     1600000  -1.038948   0.505  0.589  0.000   
     1700000  -1.224992   0.519  0.587  0.000   
     1800000  -1.358429   0.533  0.586  0.000   
     1900000  -1.237802   0.544  0.585  0.000   
     2000000  -1.256232   0.555  0.584  0.000   
     2100000  -1.329591   0.563  0.583  0.000   
     2200000  -0.927898   0.570  0.582  0.000   
     2300000  -1.297264   0.576  0.581  0.000   
     2400000  -1.186090   0.583  0.581  0.000   
     2500000  -1.236062   0.589  0.580  0.000   
     2600000  -1.017300   0.594  0.579  0.000   
     2700000  -1.207400   0.597  0.578  0.000   
     2800000  -1.124133   0.603  0.578  0.000   
     2900000  -1.163781   0.608  0.577  0.000   
     3000000  -1.132231   0.611  0.577  0.000   
     3100000  -1.226511   0.616  0.576  0.000   
     3200000  -1.234574   0.620  0.576  0.000   
     3300000  -1.013648   0.624  0.576  0.000   
     3400000  -1.317526   0.629  0.576  0.000   
     3500000  -1.014562   0.632  0.575  0.000   
     3600000  -1.329730   0.635  0.575  0.000   
     3700000  -1.209710   0.639  0.575  0.000   
     3800000  -1.274410   0.641  0.575  0.000   
     3900000  -1.101772   0.642  0.574  0.000   
     4000000  -1.286793   0.646  0.574  0.000   
     4100000  -1.302403   0.649  0.574  0.000   
     4200000  -1.214847   0.652  0.574  0.000   
     4300000  -1.177487   0.653  0.574  0.000   
     4400000  -1.212864   0.655  0.573  0.000   
     4500000  -1.309247   0.655  0.573  0.000   
     4600000  -1.049350   0.658  0.573  0.000   
     4700000  -1.218817   0.660  0.573  0.000   
     4800000  -1.161483   0.661  0.572  0.000   
     4900000  -1.057603   0.662  0.572  0.000   
     5000000  -1.181839   0.663  0.572  0.000   
     5100000  -1.165257   0.664  0.572  0.000   
     5200000  -1.179851   0.666  0.572  0.000   
     5300000  -1.143781   0.668  0.571  0.000   
     5400000  -1.240721   0.669  0.571  0.000   
     5500000  -1.226469   0.670  0.571  0.000   
     5600000  -1.236296   0.671  0.571  0.000   
     5700000  -0.951210   0.672  0.571  0.000   
     5800000  -1.242297   0.674  0.571  0.000   
     5900000  -1.260074   0.674  0.570  0.000   
     6000000  -1.212471   0.675  0.570  0.000   
     6100000  -1.180972   0.676  0.570  0.000   
     6200000  -1.209570   0.677  0.570  0.000   
     6300000  -0.997316   0.678  0.570  0.000   
     6400000  -1.182315   0.679  0.570  0.000   
     6500000  -1.262874   0.679  0.570  0.000   
     6600000  -1.400222   0.680  0.570  0.000   
     6700000  -1.171512   0.682  0.570  0.000   
     6800000  -1.225445   0.683  0.570  0.000   
     6900000  -1.258256   0.684  0.570  0.000   
     7000000  -1.258637   0.684  0.570  0.000   
     7100000  -1.263034   0.684  0.569  0.000   
     7200000  -1.274920   0.684  0.569  0.000   
     7300000  -1.246908   0.685  0.569  0.000   
     7400000  -1.205073   0.686  0.569  0.000   
     7500000  -1.377326   0.687  0.569  0.000   
     7600000  -1.283931   0.687  0.569  0.000   
     7700000  -1.350939   0.688  0.569  0.000   
     7800000  -1.269140   0.689  0.569  0.000   
     7900000  -1.166734   0.689  0.569  0.000   
     8000000  -1.025440   0.689  0.569  0.000   
     8100000  -1.185939   0.690  0.568  0.000   
     8200000  -1.116377   0.690  0.568  0.000   
     8300000  -1.343501   0.691  0.568  0.000   
     8400000  -1.058171   0.691  0.568  0.000   
     8500000  -1.094525   0.691  0.568  0.000   
     8600000  -1.175044   0.692  0.568  0.000   
     8700000  -1.153747   0.692  0.568  0.000   
     8800000  -1.188170   0.692  0.568  0.000   
     8900000  -1.209946   0.693  0.568  0.000   
     9000000  -1.228153   0.694  0.568  0.000   
     9100000  -1.116619   0.694  0.568  0.000   
     9200000  -1.226575   0.694  0.568  0.000   
     9300000  -1.104018   0.695  0.568  0.000   
     9400000  -1.246861   0.695  0.567  0.000   
     9500000  -1.231606   0.695  0.567  0.000   
     9600000  -1.175472   0.695  0.567  0.000   
     9700000  -1.186299   0.695  0.567  0.000   
     9800000  -1.101226   0.696  0.567  0.000   
     9900000  -1.318960   0.696  0.567  0.000   
    10000000  -1.207403   0.696  0.567  0.000   
    10100000  -1.271081   0.696  0.567  0.000   
    10200000  -1.233950   0.697  0.567  0.000   
    10300000  -1.132400   0.697  0.567  0.000   
    10400000  -1.286337   0.698  0.567  0.000   
    10500000  -1.047218   0.698  0.567  0.000   
    10600000  -1.117162   0.698  0.567  0.000   
    10700000  -1.199453   0.699  0.567  0.000   
    10800000  -1.136199   0.699  0.567  0.000   
    10900000  -1.280614   0.700  0.567  0.000   
    11000000  -1.084616   0.700  0.567  0.000   
    11100000  -1.142168   0.700  0.567  0.000   
    11200000  -1.278279   0.700  0.567  0.000   
    11300000  -1.179824   0.701  0.567  0.000   
    11400000  -1.347677   0.701  0.567  0.000   
    11500000  -1.263410   0.702  0.567  0.000   
    11600000  -1.079985   0.702  0.567  0.000   
    11700000  -1.162440   0.702  0.567  0.000   
    11800000  -0.965058   0.703  0.567  0.000   
    11900000  -1.344531   0.703  0.567  0.000   
    12000000  -1.017365   0.704  0.567  0.000   
    12100000  -1.041961   0.704  0.567  0.000   
    12200000  -1.282584   0.704  0.567  0.000   
    12300000  -1.255308   0.704  0.566  0.000   
    12400000  -1.105826   0.705  0.567  0.000   
    12500000  -1.104630   0.705  0.566  0.000   
    12600000  -1.152586   0.705  0.566  0.000   
    12700000  -1.071730   0.706  0.566  0.000   
    12800000  -1.365106   0.706  0.566  0.000   
    12900000  -1.274515   0.706  0.566  0.000   
    13000000  -1.165729   0.707  0.566  0.000   
    13100000  -1.075611   0.707  0.566  0.000   
    13200000  -1.289162   0.707  0.566  0.000   
    13300000  -1.117615   0.708  0.566  0.000   
    13400000  -1.213291   0.708  0.566  0.000   
    13500000  -1.247077   0.709  0.566  0.000   
    13600000  -1.157805   0.709  0.566  0.000   
    13700000  -1.156081   0.709  0.566  0.000   
    13800000  -1.205955   0.709  0.566  0.000   
    13900000  -1.330023   0.709  0.566  0.000   
    14000000  -1.230309   0.709  0.566  0.000   
    14100000  -0.968720   0.710  0.566  0.000   
    14200000  -1.241591   0.709  0.566  0.000   
    14300000  -1.201210   0.710  0.566  0.000   
    14400000  -0.968551   0.710  0.566  0.000   
    14500000  -1.190662   0.710  0.566  0.000   
    14600000  -1.035766   0.710  0.566  0.000   
    14700000  -1.348187   0.710  0.566  0.000   
    14800000  -1.108237   0.710  0.566  0.000   
    14900000  -1.254043   0.710  0.566  0.000   
    15000000  -1.359559   0.711  0.566  0.000   
    15100000  -1.141041   0.711  0.566  0.000   
    15200000  -1.265505   0.711  0.566  0.000   
    15300000  -1.177706   0.711  0.566  0.000   
    15400000  -1.265113   0.711  0.566  0.000   
    15500000  -1.234884   0.711  0.566  0.000   
    15600000  -1.265839   0.712  0.566  0.000   
